 24 1996-08-07T08:23 220.249    Lepping                None 1996-08-07T12:18:00 1996-08-08T10:18:00                None 
 24 1996-08-07T08:23 220.249         RC 1996-08-07T06:00:00 1996-08-07T12:00:00 1996-08-08T10:00:00                None 
 24 1996-08-07T08:23 220.249       Wind 1996-08-07T08:23:00 1996-08-07T11:59:00 1996-08-08T13:12:00                None 
 25 1996-12-24T01:26 359.060     DREAMS                None 1996-12-24T02:53:15 1996-12-24T13:41:15                None 
 25 1996-12-24T01:26 359.060    Lepping                None 1996-12-24T02:47:00 1996-12-25T11:47:00                None 
 25 1996-12-24T01:26 359.060       Wind 1996-12-24T01:26:00 1996-12-24T03:07:00 1996-12-25T11:44:00                None 
 26 1996-12-24T13:41 359.570     DREAMS                None 1996-12-24T16:23:15 1996-12-25T11:24:00                None 
 26 1996-12-24T13:41 359.570    Lepping                None 1996-12-24T02:47:00 1996-12-25T11:47:00                None 
 26 1996-12-24T13:41 359.570         RC 1996-12-23T16:00:00 1996-12-23T17:00:00 1996-12-25T11:00:00 1996-12-19T16:30:00 
 26 1996-12-24T13:41 359.570       Wind 1996-12-24T01:26:00 1996-12-24T03:07:00 1996-12-25T11:44:00                None 
 27 1997-01-10T00:52  10.036       CDAW 1997-01-10T00:52:00 1997-01-10T05:18:00 1997-01-11T02:18:00 1997-01-06T15:10:00 
 27 1997-01-10T00:52  10.036     DREAMS 1997-01-10T00:51:45 1997-01-10T04:41:15 1997-01-11T02:57:45                None 
 27 1997-01-10T00:52  10.036    Lepping                None 1997-01-10T05:17:00 1997-01-11T02:17:00                None 
 27 1997-01-10T00:52  10.036         RC 1997-01-10T01:04:00 1997-01-10T04:00:00 1997-01-11T02:00:00 1997-01-06T15:10:00 
 27 1997-01-10T00:52  10.036       Wind 1997-01-10T00:52:00 1997-01-10T04:47:00 1997-01-11T03:06:00                None 
 28 1997-02-09T12:50  40.535     DREAMS 1997-02-09T12:49:30 1997-02-10T02:46:30 1997-02-10T18:40:30                None 
 28 1997-02-09T12:50  40.535    Lepping                None 1997-02-10T03:23:00 1997-02-10T18:23:00                None 
 28 1997-02-09T12:50  40.535         RC 1997-02-09T13:21:00 1997-02-10T02:00:00 1997-02-10T19:00:00 1997-02-07T00:30:00 
 28 1997-02-09T12:50  40.535       Wind 1997-02-09T12:50:00 1997-02-10T02:52:00 1997-02-10T18:28:00                None 
 29 1997-04-10T17:45 100.740     DREAMS                None 1997-04-11T05:57:03 1997-04-11T14:55:30                None 
 29 1997-04-10T17:45 100.740    Lepping                None 1997-04-11T05:35:00 1997-04-11T19:35:00                None 
 29 1997-04-10T17:45 100.740         RC 1997-04-10T17:45:00 1997-04-11T06:00:00 1997-04-11T19:00:00 1997-04-07T14:27:00 
 29 1997-04-10T17:45 100.740       Wind 1997-04-10T17:02:00 1997-04-11T05:45:00 1997-04-11T19:10:00                None 
 30 1997-04-21T10:11 111.424     DREAMS                None 1997-04-21T12:02:15 1997-04-23T10:30:00                None 
 30 1997-04-21T10:11 111.424    Lepping                None 1997-04-21T14:30:00 1997-04-23T06:30:00                None 
 30 1997-04-21T10:11 111.424         RC 1997-04-21T06:00:00 1997-04-21T10:00:00 1997-04-23T04:00:00                None 
 30 1997-04-21T10:11 111.424       Wind 1997-04-21T10:11:00 1997-04-21T11:59:00 1997-04-23T07:11:00                None 
 31 1997-05-15T01:15 135.052       CDAW 1997-05-15T01:15:00 1997-05-15T09:06:00 1997-05-16T01:06:00 1997-05-12T05:30:00 
 31 1997-05-15T01:15 135.052     DREAMS 1997-05-15T01:12:00 1997-05-15T09:51:45 1997-05-15T23:28:30                None 
 31 1997-05-15T01:15 135.052    Lepping                None 1997-05-15T09:05:00 1997-05-16T01:05:00                None 
 31 1997-05-15T01:15 135.052         RC 1997-05-15T01:59:00 1997-05-15T09:00:00 1997-05-16T00:00:00 1997-05-12T05:30:00 
 31 1997-05-15T01:15 135.052       Wind 1997-05-15T01:15:00 1997-05-15T10:00:00 1997-05-16T02:37:00                None 
 32 1997-05-16T03:13 136.134    Lepping                None 1997-05-16T06:05:00 1997-05-16T13:05:00                None 
 32 1997-05-16T03:13 136.134       Wind                None 1997-05-16T06:01:00 1997-05-16T13:26:00                None 
 33 1997-05-26T09:09 146.381     DREAMS 1997-05-26T09:06:45 1997-05-26T16:12:00 1997-05-27T10:00:00                None 
 33 1997-05-26T09:09 146.381         RC 1997-05-26T09:57:00 1997-05-26T16:00:00 1997-05-27T10:00:00 1997-05-21T21:00:00 
 33 1997-05-26T09:09 146.381       Wind 1997-05-26T09:09:00 1997-05-26T15:35:00 1997-05-28T00:00:00                None 
 34 1997-06-08T16:36 159.692     DREAMS                None 1997-06-08T19:14:15 1997-06-09T23:01:30                None 
 34 1997-06-08T16:36 159.692    Lepping                None 1997-06-09T02:17:00 1997-06-09T23:17:00                None 
 34 1997-06-08T16:36 159.692         RC 1997-06-08T16:36:00 1997-06-08T18:00:00 1997-06-10T00:00:00                None 
 34 1997-06-08T16:36 159.692       Wind 1997-06-08T15:43:00 1997-06-09T06:18:00 1997-06-09T23:01:00                None 
 35 1997-06-19T00:32 170.022    Lepping                None 1997-06-19T05:05:00 1997-06-19T15:05:00                None 
 35 1997-06-19T00:32 170.022         RC 1997-06-19T00:32:00 1997-06-19T07:00:00 1997-06-20T23:00:00                None 
 35 1997-06-19T00:32 170.022       Wind 1997-06-19T00:00:00 1997-06-19T05:31:00 1997-06-20T22:29:00                None 
 36 1997-07-15T03:11 196.133     DREAMS                None 1997-07-15T09:00:00 1997-07-16T11:01:29                None 
 36 1997-07-15T03:11 196.133    Lepping                None 1997-07-15T08:48:00 1997-07-15T23:48:00                None 
 36 1997-07-15T03:11 196.133         RC 1997-07-15T03:11:00 1997-07-15T08:00:00 1997-07-16T11:00:00                None 
 36 1997-07-15T03:11 196.133       Wind 1997-07-15T03:10:00 1997-07-15T06:48:00 1997-07-16T11:16:00                None 
 37 1997-08-03T10:10 215.424     DREAMS                None 1997-08-03T13:52:30 1997-08-04T02:15:00                None 
 37 1997-08-03T10:10 215.424    Lepping                None 1997-08-03T14:05:00 1997-08-04T01:05:00                None 
 37 1997-08-03T10:10 215.424         RC 1997-08-03T10:42:00 1997-08-03T13:00:00 1997-08-04T03:00:00 1997-07-30T04:45:00 
 37 1997-08-03T10:10 215.424       Wind 1997-08-03T10:10:00 1997-08-03T13:55:00 1997-08-04T02:23:00                None 
 38 1997-08-17T02:00 229.083         RC 1997-08-17T02:00:00 1997-08-17T06:00:00 1997-08-17T20:00:00                None 
 38 1997-08-17T02:00 229.083       Wind 1997-08-17T01:56:00 1997-08-17T06:33:00 1997-08-17T20:09:00                None 
 39 1997-09-03T08:38 246.359     DREAMS 1997-09-03T08:37:18 1997-09-03T13:45:00 1997-09-03T20:40:30                None 
 39 1997-09-03T08:38 246.359         RC 1997-09-03T08:00:00 1997-09-03T13:00:00 1997-09-03T21:00:00 1997-08-30T01:30:00 
 39 1997-09-03T08:38 246.359       Wind 1997-09-02T22:40:00 1997-09-03T08:38:00 1997-09-03T20:59:00                None 
 40 1997-09-18T00:30 261.021    Lepping                None 1997-09-18T00:30:00 1997-09-20T12:30:00                None 
