181 2000-07-28T06:38 210.274  LLAMAICEB 2000-07-28T06:38:00 2000-07-28T13:03:00 2000-07-29T18:12:00                None
182 2000-07-31T19:28 213.978  LLAMAICEA 2000-07-31T19:28:00 2000-07-31T23:28:00 2000-08-01T13:11:00                None
182 2000-07-31T19:28 213.978  LLAMAICEB 2000-07-31T19:28:00 2000-07-31T23:28:00 2000-08-01T17:03:00                None
183 2000-08-10T05:01 223.209  LLAMAICEA 2000-08-10T05:13:00 2000-08-10T20:52:00 2000-08-11T18:43:00                None
183 2000-08-10T05:01 223.209  LLAMAICEB 2000-08-10T05:13:00 2000-08-10T20:52:00 2000-08-11T22:08:00                None
184 2000-08-11T18:43 224.780  LLAMAICEA 2000-08-11T18:43:00 2000-08-12T05:31:00 2000-08-13T23:00:00                None
185 2000-09-02T23:29 246.978  LLAMAICEA                None 2000-09-02T23:29:00 2000-09-03T13:00:00                None
185 2000-09-02T23:29 246.978  LLAMAICEB                None 2000-09-02T23:29:00 2000-09-03T22:52:00                None
186 2000-09-04T13:13 248.551  LLAMAICEA                None 2000-09-04T13:03:00 2000-09-06T17:02:00                None
186 2000-09-04T13:13 248.551  LLAMAICEB                None 2000-09-04T13:03:00 2000-09-06T20:38:00                None
187 2000-09-06T17:02 250.710  LLAMAICEA 2000-09-06T17:02:00 2000-09-06T20:55:00 2000-09-07T12:41:00                None
189 2000-09-17T16:04 261.700  LLAMAICEA 2000-09-17T16:04:00 2000-09-17T23:26:00 2000-09-19T07:21:00                None
189 2000-09-17T16:04 261.700  LLAMAICEB 2000-09-17T16:04:00 2000-09-17T23:26:00 2000-09-19T12:00:00                None
190 2000-10-03T00:54 277.037  LLAMAICEA                None 2000-10-03T01:01:00 2000-10-05T03:34:00                None
190 2000-10-03T00:54 277.037  LLAMAICEB                None 2000-10-03T01:01:00 2000-10-05T06:27:00                None
191 2000-10-05T03:34 279.149  LLAMAICEA 2000-10-05T03:34:00 2000-10-05T11:02:00 2000-10-07T11:00:00                None
191 2000-10-05T03:34 279.149  LLAMAICEC 2000-10-05T03:34:00 2000-10-05T06:27:00 2000-10-07T11:00:00                None
192 2000-10-12T22:28 286.936  LLAMAICEA 2000-10-12T22:28:00 2000-10-13T05:55:00 2000-10-14T15:30:00                None
192 2000-10-12T22:28 286.936  LLAMAICEB 2000-10-12T22:28:00 2000-10-13T05:55:00 2000-10-14T19:12:00                None
193 2000-10-28T09:27 302.394  LLAMAICEA 2000-10-28T09:27:00 2000-10-28T20:38:00 2000-10-29T23:22:00                None
193 2000-10-28T09:27 302.394  LLAMAICEB 2000-10-28T09:27:00 2000-10-28T20:38:00 2000-10-30T02:42:00                None
194 2000-11-06T09:30 311.396  LLAMAICEA 2000-11-06T09:30:00 2000-11-06T13:26:00 2000-11-08T09:59:00                None
196 2000-11-10T06:20 315.264  LLAMAICEA 2000-11-10T06:20:00 2000-11-10T11:02:00 2000-11-11T04:00:00                None
197 2000-11-11T04:00 316.167  LLAMAICEA 2000-11-11T04:00:00 2000-11-11T10:17:00 2000-11-12T00:00:00                None
197 2000-11-11T04:00 316.167  LLAMAICEC 2000-11-11T04:00:00 2000-11-11T07:42:00 2000-11-12T00:00:00                None
198 2000-11-26T11:43 331.488  LLAMAICEA 2000-11-26T05:30:00 2000-11-26T20:08:00 2000-11-28T05:29:00                None
198 2000-11-26T11:43 331.488  LLAMAICEB 2000-11-26T05:30:00 2000-11-26T20:08:00 2000-11-28T08:19:00                None
199 2000-11-28T05:28 333.229  LLAMAICEA 2000-11-28T05:29:00 2000-11-28T12:00:00 2000-11-29T20:58:00                None
200 2000-12-03T03:54 338.163  LLAMAICEA 2000-12-03T03:54:00 2000-12-03T13:07:00 2000-12-05T07:12:00                None
201 2000-12-21T12:00 356.500  LLAMAICEA 2000-12-21T13:01:00 2000-12-22T08:12:00 2000-12-22T16:25:00                None
201 2000-12-21T12:00 356.500  LLAMAICEB 2000-12-21T13:01:00 2000-12-22T08:12:00 2000-12-22T21:01:00                None
201 2000-12-21T12:00 356.500  LLAMAICEC 2000-12-21T13:01:00 2000-12-22T02:04:00 2000-12-22T16:25:00                None
201 2000-12-21T12:00 356.500  LLAMAICED 2000-12-21T13:01:00 2000-12-22T02:04:00 2000-12-22T21:01:00                None
202 2000-12-22T19:41 357.820  LLAMAICEA 2000-12-22T19:41:00 2000-12-23T00:50:00 2000-12-23T11:56:00                None
202 2000-12-22T19:41 357.820  LLAMAICEC 2000-12-22T19:41:00 2000-12-22T22:49:00 2000-12-23T11:56:00                None
204 2001-01-23T10:48  23.450  LLAMAICEA 2001-01-23T10:48:00 2001-01-24T03:12:00 2001-01-26T14:56:00                None
206 2001-03-03T11:21  62.473  LLAMAICEA 2001-03-03T11:21:00 2001-03-04T05:57:00 2001-03-05T02:58:00                None
207 2001-03-19T11:33  78.482  LLAMAICEA 2001-03-19T11:33:00 2001-03-19T19:39:00 2001-03-21T23:42:00                None
207 2001-03-19T11:33  78.482  LLAMAICEB 2001-03-19T11:33:00 2001-03-19T19:39:00 2001-03-22T14:00:00                None
207 2001-03-19T11:33  78.482  LLAMAICEC 2001-03-19T11:33:00 2001-03-19T17:00:00 2001-03-21T23:42:00                None
207 2001-03-19T11:33  78.482  LLAMAICED 2001-03-19T11:33:00 2001-03-19T17:00:00 2001-03-22T14:00:00                None
209 2001-03-27T01:59  86.082  LLAMAICEA                None 2001-03-27T01:59:00 2001-03-27T18:11:00                None
209 2001-03-27T01:59  86.082  LLAMAICEB                None 2001-03-27T01:59:00 2001-03-27T19:47:00                None
210 2001-03-27T18:11  86.082  LLAMAICEA 2001-03-27T18:11:00 2001-03-27T23:15:00 2001-03-28T08:49:00                None
210 2001-03-27T18:11  86.082  LLAMAICEB 2001-03-27T18:11:00 2001-03-27T23:15:00 2001-03-28T17:58:00                None
211 2001-03-31T01:21  90.056  LLAMAICEA 2001-03-31T01:21:00 2001-03-31T22:00:00 2001-04-03T17:54:00                None
213 2001-04-04T14:55  94.622  LLAMAICEA 2001-04-04T14:55:00 2001-04-04T18:34:00 2001-04-05T08:22:00                None
213 2001-04-04T14:55  94.622  LLAMAICEB 2001-04-04T14:55:00 2001-04-04T18:34:00 2001-04-05T11:14:00                None
213 2001-04-04T14:55  94.622  LLAMAICEC 2001-04-04T14:55:00 2001-04-04T17:03:00 2001-04-05T08:22:00                None
213 2001-04-04T14:55  94.622  LLAMAICED 2001-04-04T14:55:00 2001-04-04T17:03:00 2001-04-05T11:14:00                None
215 2001-04-08T11:22  98.474  LLAMAICEA 2001-04-08T11:22:00 2001-04-08T14:00:00 2001-04-08T20:15:00                None
216 2001-04-11T14:12 101.592  LLAMAICEA 2001-04-11T14:09:00 2001-04-11T22:48:00 2001-04-13T07:26:00                None
216 2001-04-11T14:12 101.592  LLAMAICEB 2001-04-11T14:09:00 2001-04-11T22:48:00 2001-04-13T08:37:00                None
217 2001-04-13T07:26 103.310  LLAMAICEA 2001-04-13T07:26:00 2001-04-13T13:11:00 2001-04-14T11:18:00                None
218 2001-04-15T16:28 105.708  LLAMAICEA 2001-04-15T17:00:00 2001-04-15T18:04:00 2001-04-16T02:04:00                None
218 2001-04-15T16:28 105.708  LLAMAICEC                None 2001-04-15T17:00:00 2001-04-16T02:04:00                None
219 2001-04-18T00:46 108.032  LLAMAICEA 2001-04-18T00:46:00 2001-04-18T12:23:00 2001-04-20T12:10:00                None
219 2001-04-18T00:46 108.032  LLAMAICEC 2001-04-18T00:46:00 2001-04-18T05:33:00 2001-04-20T12:10:00                None
220 2001-04-21T15:29 111.645  LLAMAICEA 2001-04-21T15:29:00 2001-04-22T06:45:00 2001-04-23T00:02:00                None
220 2001-04-21T15:29 111.645  LLAMAICEB 2001-04-21T15:29:00 2001-04-22T06:45:00 2001-04-23T04:42:00                None
220 2001-04-21T15:29 111.645  LLAMAICEC 2001-04-21T15:29:00 2001-04-21T22:39:00 2001-04-23T00:02:00                None
220 2001-04-21T15:29 111.645  LLAMAICED 2001-04-21T15:29:00 2001-04-21T22:39:00 2001-04-23T04:42:00                None
221 2001-04-28T05:00 118.208  LLAMAICEA 2001-04-28T05:00:00 2001-04-28T15:45:00 2001-05-01T02:00:00                None
221 2001-04-28T05:00 118.208  LLAMAICEB 2001-04-28T05:00:00 2001-04-28T15:45:00 2001-05-02T05:15:00                None
223 2001-05-07T22:17 127.928  LLAMAICEA 2001-05-07T17:42:00 2001-05-07T22:17:00 2001-05-08T08:19:00                None
223 2001-05-07T22:17 127.928  LLAMAICEB 2001-05-07T17:42:00 2001-05-07T22:17:00 2001-05-08T11:01:00                None
223 2001-05-07T22:17 127.928  LLAMAICEC                None 2001-05-07T17:42:00 2001-05-08T08:19:00                None
223 2001-05-07T22:17 127.928  LLAMAICED                None 2001-05-07T17:42:00 2001-05-08T11:01:00                None
224 2001-05-08T11:01 128.459  LLAMAICEA                None 2001-05-09T14:29:00 2001-05-10T22:50:00                None
226 2001-05-27T14:59 147.624  LLAMAICEA 2001-05-27T14:59:00 2001-05-28T04:55:00 2001-05-29T22:12:00                None
227 2001-06-07T08:52 158.369  LLAMAICEA                None 2001-06-07T09:29:00 2001-06-08T05:31:00                None
227 2001-06-07T08:52 158.369  LLAMAICEB                None 2001-06-07T09:29:00 2001-06-08T07:44:00                None
228 2001-06-18T20:00 169.833  LLAMAICEA                None 2001-06-19T00:41:00 2001-06-19T14:24:00                None
229 2001-06-27T04:36 178.191  LLAMAICEA                None 2001-06-27T04:36:00 2001-06-28T16:41:00                None
230 2001-07-08T12:00 189.500  LLAMAICEA                None 2001-07-08T12:00:00 2001-07-12T03:27:00                None
231 2001-07-13T17:00 194.708  LLAMAICEA                None 2001-07-13T17:26:00 2001-07-14T01:00:00                None
231 2001-07-13T17:00 194.708  LLAMAICEB                None 2001-07-13T17:26:00 2001-07-14T01:53:00                None
236 2001-08-17T11:03 229.460  LLAMAICEA 2001-08-17T11:03:00 2001-08-17T23:59:00 2001-08-18T15:20:00                None
236 2001-08-17T11:03 229.460  LLAMAICEB 2001-08-17T11:03:00 2001-08-17T23:59:00 2001-08-18T19:12:00                None
236 2001-08-17T11:03 229.460  LLAMAICEC 2001-08-17T11:03:00 2001-08-17T20:22:00 2001-08-18T15:20:00                None
236 2001-08-17T11:03 229.460  LLAMAICED 2001-08-17T11:03:00 2001-08-17T20:22:00 2001-08-18T19:12:00                None
238 2001-08-30T13:57 242.581  LLAMAICEA 2001-08-30T13:57:00 2001-08-30T18:04:00 2001-09-02T22:00:00                None
239 2001-09-13T02:31 256.105  LLAMAICEA 2001-09-13T02:31:00 2001-09-13T10:35:00 2001-09-15T00:41:00                None
241 2001-09-23T19:39 266.819  LLAMAICEA 2001-09-23T19:39:00 2001-09-24T06:17:00 2001-09-24T17:08:00                None
241 2001-09-23T19:39 266.819  LLAMAICEB 2001-09-23T19:39:00 2001-09-24T06:17:00 2001-09-25T00:00:00                None
241 2001-09-23T19:39 266.819  LLAMAICEC 2001-09-23T19:39:00 2001-09-24T00:40:00 2001-09-24T17:08:00                None
241 2001-09-23T19:39 266.819  LLAMAICED 2001-09-23T19:39:00 2001-09-24T00:40:00 2001-09-25T00:00:00                None
243 2001-09-25T20:16 268.844  LLAMAICEA 2001-09-25T20:16:00 2001-09-26T10:04:00 2001-09-26T17:24:00                None
243 2001-09-25T20:16 268.844  LLAMAICEB 2001-09-25T20:16:00 2001-09-26T10:04:00 2001-09-27T01:50:00                None
243 2001-09-25T20:16 268.844  LLAMAICEC 2001-09-25T20:16:00 2001-09-26T03:27:00 2001-09-26T17:24:00                None
243 2001-09-25T20:16 268.844  LLAMAICED 2001-09-25T20:16:00 2001-09-26T03:27:00 2001-09-27T01:50:00                None
244 2001-09-29T09:40 272.403  LLAMAICEA 2001-09-29T09:40:00 2001-09-29T12:04:00 2001-09-30T19:14:00                None
244 2001-09-29T09:40 272.403  LLAMAICEB 2001-09-29T09:40:00 2001-09-29T12:04:00 2001-09-30T21:32:00                None
246 2001-10-02T12:52 275.536  LLAMAICEA 2001-10-01T22:01:00 2001-10-02T02:16:00 2001-10-03T00:11:00                None
247 2001-10-03T00:11 275.536  LLAMAICEA                None 2001-10-03T00:11:00 2001-10-03T16:34:00                None
249 2001-10-04T15:44 277.583  LLAMAICEA 2001-10-04T15:44:00 2001-10-04T21:59:00 2001-10-05T09:46:00                None
249 2001-10-04T15:44 277.583  LLAMAICEB 2001-10-04T15:44:00 2001-10-04T21:59:00 2001-10-05T20:05:00                None
249 2001-10-04T15:44 277.583  LLAMAICEC                None 2001-10-04T15:44:00 2001-10-05T09:46:00                None
249 2001-10-04T15:44 277.583  LLAMAICED                None 2001-10-04T15:44:00 2001-10-05T20:05:00                None
250 2001-10-11T16:49 284.701  LLAMAICEA 2001-10-11T16:49:00 2001-10-11T18:13:00 2001-10-12T09:00:00                None
250 2001-10-11T16:49 284.701  LLAMAICEB 2001-10-11T16:49:00 2001-10-11T18:13:00 2001-10-12T09:00:00                None
251 2001-10-21T16:39 294.694  LLAMAICEA 2001-10-21T16:39:00 2001-10-22T01:17:00 2001-10-22T20:01:00                None
251 2001-10-21T16:39 294.694  LLAMAICEB 2001-10-21T16:39:00 2001-10-22T01:17:00 2001-10-22T23:54:00                None
252 2001-10-26T22:00 299.796  LLAMAICEA 2001-10-26T19:06:00 2001-10-27T02:20:00 2001-11-02T11:37:00                None
252 2001-10-26T22:00 299.796  LLAMAICEC 2001-10-26T19:06:00 2001-10-26T22:42:00 2001-11-02T11:37:00                None
253 2001-11-05T11:50 309.493  LLAMAICEA                None 2001-11-05T20:20:00 2001-11-06T19:35:00                None
255 2001-11-15T18:00 999.999  LLAMAICEA 2001-11-15T13:51:00 2001-11-15T19:29:00 2001-11-16T09:30:00                None
257 2001-11-24T05:51 328.243  LLAMAICEA 2001-11-24T05:51:00 2001-11-24T17:00:00 2001-11-25T13:48:00                None
257 2001-11-24T05:51 328.243  LLAMAICEC 2001-11-24T05:51:00 2001-11-24T11:27:00 2001-11-25T13:48:00                None
260 2001-12-29T05:16 363.219  LLAMAICEA 2001-12-29T05:16:00 2001-12-30T01:00:00 2001-12-30T13:18:00                None
260 2001-12-29T05:16 363.219  LLAMAICEB 2001-12-29T05:16:00 2001-12-30T01:00:00 2001-12-30T20:05:00                None
260 2001-12-29T05:16 363.219  LLAMAICEC 2001-12-29T05:16:00 2001-12-29T12:33:00 2001-12-30T13:18:00                None
260 2001-12-29T05:16 363.219  LLAMAICED 2001-12-29T05:16:00 2001-12-29T12:33:00 2001-12-30T20:05:00                None
262 2002-02-28T05:06  59.212  LLAMAICEA 2002-02-28T05:06:00 2002-02-28T18:59:00 2002-03-02T00:00:00                None
263 2002-03-18T13:22  77.557  LLAMAICEA 2002-03-18T13:22:00 2002-03-19T06:14:00 2002-03-20T13:17:00                None
263 2002-03-18T13:22  77.557  LLAMAICEB 2002-03-18T13:22:00 2002-03-19T06:14:00 2002-03-20T15:53:00                None
263 2002-03-18T13:22  77.557  LLAMAICEC 2002-03-18T13:22:00 2002-03-19T02:40:00 2002-03-20T13:17:00                None
263 2002-03-18T13:22  77.557  LLAMAICED 2002-03-18T13:22:00 2002-03-19T02:40:00 2002-03-20T15:53:00                None
264 2002-03-20T13:17  79.561  LLAMAICEA 2002-03-20T13:17:00 2002-03-21T17:28:00 2002-03-22T03:45:00                None
264 2002-03-20T13:17  79.561  LLAMAICEB 2002-03-20T13:17:00 2002-03-21T17:28:00 2002-03-22T06:16:00                None
264 2002-03-20T13:17  79.561  LLAMAICEC 2002-03-20T13:17:00 2002-03-21T09:15:00 2002-03-22T03:45:00                None
264 2002-03-20T13:17  79.561  LLAMAICED 2002-03-20T13:17:00 2002-03-21T09:15:00 2002-03-22T06:16:00                None
265 2002-03-22T03:45  81.156  LLAMAICEA 2002-03-22T03:45:00 2002-03-22T16:12:00 2002-03-23T09:07:00                None
265 2002-03-22T03:45  81.156  LLAMAICEB 2002-03-22T03:45:00 2002-03-22T16:12:00 2002-03-23T11:24:00                None
265 2002-03-22T03:45  81.156  LLAMAICEC 2002-03-22T03:45:00 2002-03-22T11:07:00 2002-03-23T09:07:00                None
265 2002-03-22T03:45  81.156  LLAMAICED 2002-03-22T03:45:00 2002-03-22T11:07:00 2002-03-23T11:24:00                None
266 2002-03-23T11:24  82.475  LLAMAICEA 2002-03-23T11:21:00 2002-03-23T20:40:00 2002-03-25T21:36:00                None
266 2002-03-23T11:24  82.475  LLAMAICEC 2002-03-23T11:21:00 2002-03-23T17:53:00 2002-03-25T21:36:00                None
268 2002-04-14T12:56 104.539  LLAMAICEA 2002-04-14T12:56:00 2002-04-14T14:31:00 2002-04-15T03:48:00                None
268 2002-04-14T12:56 104.539  LLAMAICEB 2002-04-14T12:56:00 2002-04-14T14:31:00 2002-04-15T07:17:00                None
269 2002-04-15T07:17 105.303  LLAMAICEA 2002-04-15T03:48:00 2002-04-15T07:17:00 2002-04-16T06:27:00                None
269 2002-04-15T07:17 105.303  LLAMAICEC                None 2002-04-15T03:48:00 2002-04-16T06:27:00                None
270 2002-04-17T11:07 107.463  LLAMAICEA 2002-04-17T11:01:00 2002-04-18T00:25:00 2002-04-19T08:24:00                None
270 2002-04-17T11:07 107.463  LLAMAICEB 2002-04-17T11:01:00 2002-04-18T00:25:00 2002-04-19T12:27:00                None
270 2002-04-17T11:07 107.463  LLAMAICEC 2002-04-17T11:01:00 2002-04-17T19:11:00 2002-04-19T08:24:00                None
270 2002-04-17T11:07 107.463  LLAMAICED 2002-04-17T11:01:00 2002-04-17T19:11:00 2002-04-19T12:27:00                None
271 2002-04-19T08:24 109.350  LLAMAICEA 2002-04-19T08:24:00 2002-04-20T13:02:00 2002-04-21T15:50:00                None
271 2002-04-19T08:24 109.350  LLAMAICEB 2002-04-19T08:24:00 2002-04-20T13:02:00 2002-04-21T21:36:00                None
271 2002-04-19T08:24 109.350  LLAMAICEC 2002-04-19T08:24:00 2002-04-20T00:00:00 2002-04-21T15:50:00                None
271 2002-04-19T08:24 109.350  LLAMAICED 2002-04-19T08:24:00 2002-04-20T00:00:00 2002-04-21T21:36:00                None
274 2002-05-11T10:36 131.441  LLAMAICEA 2002-05-11T10:36:00 2002-05-11T12:37:00 2002-05-12T00:00:00                None
275 2002-05-18T19:45 138.823  LLAMAICEA 2002-05-18T19:45:00 2002-05-19T03:20:00 2002-05-19T22:54:00                None
275 2002-05-18T19:45 138.823  LLAMAICEB 2002-05-18T19:45:00 2002-05-19T03:20:00 2002-05-20T03:35:00                None
275 2002-05-18T19:45 138.823  LLAMAICEC 2002-05-18T19:45:00 2002-05-19T00:09:00 2002-05-19T22:54:00                None
275 2002-05-18T19:45 138.823  LLAMAICED 2002-05-18T19:45:00 2002-05-19T00:09:00 2002-05-20T03:35:00                None
276 2002-05-20T03:35 140.149  LLAMAICEA 2002-05-20T03:35:00 2002-05-20T17:19:00 2002-05-21T21:14:00                None
276 2002-05-20T03:35 140.149  LLAMAICEC 2002-05-20T03:35:00 2002-05-20T10:00:00 2002-05-21T21:14:00                None
277 2002-05-23T10:44 143.447  LLAMAICEA 2002-05-23T10:44:00 2002-05-23T23:02:00 2002-05-25T17:49:00                None
277 2002-05-23T10:44 143.447  LLAMAICEC 2002-05-23T10:44:00 2002-05-23T23:23:00 2002-05-25T17:49:00                None
280 2002-07-17T15:56 198.664  LLAMAICEA 2002-07-17T15:56:00 2002-07-18T12:00:00 2002-07-19T08:10:00                None
280 2002-07-17T15:56 198.664  LLAMAICEB 2002-07-17T15:56:00 2002-07-18T12:00:00 2002-07-19T14:50:00                None
285 2002-08-01T05:10 213.215  LLAMAICEA 2002-08-01T05:12:00 2002-08-01T13:00:00 2002-08-01T23:09:00                None
285 2002-08-01T05:10 213.215  LLAMAICEC 2002-08-01T05:12:00 2002-08-01T09:00:00 2002-08-01T23:09:00                None
286 2002-08-01T23:09 213.965  LLAMAICEA                None 2002-08-01T23:09:00 2002-08-04T01:07:00                None
287 2002-08-18T18:46 230.782  LLAMAICEA 2002-08-18T18:46:00 2002-08-19T19:12:00 2002-08-21T21:45:00                None
287 2002-08-18T18:46 230.782  LLAMAICEC 2002-08-18T18:46:00 2002-08-19T12:00:00 2002-08-21T21:45:00                None
290 2002-09-03T02:23 246.099  LLAMAICEA                None 2002-09-03T02:48:00 2002-09-03T18:18:00                None
290 2002-09-03T02:23 246.099  LLAMAICEB                None 2002-09-03T02:48:00 2002-09-04T01:12:00                None
291 2002-09-07T16:21 250.681  LLAMAICEA 2002-09-07T16:21:00 2002-09-08T07:01:00 2002-09-08T18:48:00                None
291 2002-09-07T16:21 250.681  LLAMAICEB 2002-09-07T16:21:00 2002-09-08T07:01:00 2002-09-08T19:44:00                None
291 2002-09-07T16:21 250.681  LLAMAICEC 2002-09-07T16:21:00 2002-09-07T23:00:00 2002-09-08T18:48:00                None
291 2002-09-07T16:21 250.681  LLAMAICED 2002-09-07T16:21:00 2002-09-07T23:00:00 2002-09-08T19:44:00                None
292 2002-09-08T20:00 251.833  LLAMAICEA 2002-09-08T19:44:00 2002-09-08T22:30:00 2002-09-10T21:52:00                None
293 2002-09-19T06:13 262.259  LLAMAICEA 2002-09-19T06:13:00 2002-09-19T21:07:00 2002-09-20T22:31:00                None
293 2002-09-19T06:13 262.259  LLAMAICEC 2002-09-19T06:13:00 2002-09-19T16:23:00 2002-09-20T22:31:00                None
295 2002-09-30T07:54 273.329  LLAMAICEA 2002-09-30T19:11:00 2002-09-30T22:04:00 2002-10-01T15:00:00                None
295 2002-09-30T07:54 273.329  LLAMAICEB 2002-09-30T19:11:00 2002-09-30T22:04:00 2002-10-01T20:08:00                None
296 2002-10-02T22:39 275.943  LLAMAICEA 2002-10-02T22:39:00 2002-10-03T01:00:00 2002-10-04T15:45:00                None
298 2002-11-16T23:16 320.970  LLAMAICEA 2002-11-16T23:16:00 2002-11-17T20:24:00 2002-11-18T23:58:00                None
298 2002-11-16T23:16 320.970  LLAMAICEB 2002-11-16T23:16:00 2002-11-17T20:24:00 2002-11-19T12:55:00                None
298 2002-11-16T23:16 320.970  LLAMAICEC 2002-11-16T23:16:00 2002-11-17T09:25:00 2002-11-18T23:58:00                None
298 2002-11-16T23:16 320.970  LLAMAICED 2002-11-16T23:16:00 2002-11-17T09:25:00 2002-11-19T12:55:00                None
302 2002-12-21T03:21 355.139  LLAMAICEA 2002-12-21T03:21:00 2002-12-21T10:20:00 2002-12-23T10:32:00                None
302 2002-12-21T03:21 355.139  LLAMAICEC 2002-12-21T03:21:00 2002-12-21T07:12:00 2002-12-23T10:32:00                None
303 2003-01-26T21:43  26.905  LLAMAICEA 2003-01-26T21:43:00 2003-01-27T01:40:00 2003-01-27T16:04:00                None
303 2003-01-26T21:43  26.905  LLAMAICEB 2003-01-26T21:43:00 2003-01-27T01:40:00 2003-01-28T00:34:00                None
303 2003-01-26T21:43  26.905  LLAMAICEC                None 2003-01-26T21:43:00 2003-01-27T16:04:00                None
303 2003-01-26T21:43  26.905  LLAMAICED                None 2003-01-26T21:43:00 2003-01-28T00:34:00                None
304 2003-02-01T13:06  32.546  LLAMAICEA 2003-02-01T13:06:00 2003-02-01T18:50:00 2003-02-03T07:28:00                None
304 2003-02-01T13:06  32.546  LLAMAICEC                None 2003-02-01T13:06:00 2003-02-03T07:28:00                None
305 2003-02-17T21:50  48.910  LLAMAICEA 2003-02-17T21:50:00 2003-02-18T08:00:00 2003-02-19T01:39:00                None
305 2003-02-17T21:50  48.910  LLAMAICEB 2003-02-17T21:50:00 2003-02-18T08:00:00 2003-02-19T16:00:00                None
305 2003-02-17T21:50  48.910  LLAMAICEC 2003-02-17T21:50:00 2003-02-18T04:00:00 2003-02-19T01:39:00                None
305 2003-02-17T21:50  48.910  LLAMAICED 2003-02-17T21:50:00 2003-02-18T04:00:00 2003-02-19T16:00:00                None
306 2003-03-20T04:30  79.188  LLAMAICEA 2003-03-20T04:30:00 2003-03-20T12:41:00 2003-03-20T21:59:00                None
306 2003-03-20T04:30  79.188  LLAMAICEC 2003-03-20T04:30:00 2003-03-20T08:36:00 2003-03-20T21:59:00                None
307 2003-05-09T04:55 129.205  LLAMAICEA 2003-05-09T05:16:00 2003-05-09T07:51:00 2003-05-10T10:50:00                None
307 2003-05-09T04:55 129.205  LLAMAICEB 2003-05-09T05:16:00 2003-05-09T07:51:00 2003-05-10T23:07:00                None
309 2003-05-29T18:25 149.767  LLAMAICEA 2003-05-29T18:25:00 2003-05-30T00:37:00 2003-05-30T16:00:00                None
312 2003-06-16T18:00 167.940  LLAMAICEA                None 2003-06-16T22:33:00 2003-06-18T09:05:00                None
315 2003-07-23T14:33 204.606  LLAMAICEA                None 2003-07-23T14:33:00 2003-07-24T16:00:00                None
316 2003-08-04T20:23 216.850  LLAMAICEA 2003-08-04T22:20:00 2003-08-05T00:46:00 2003-08-05T21:39:00                None
316 2003-08-04T20:23 216.850  LLAMAICEB 2003-08-04T22:20:00 2003-08-05T00:46:00 2003-08-06T01:44:00                None
316 2003-08-04T20:23 216.850  LLAMAICEC                None 2003-08-04T22:20:00 2003-08-05T21:39:00                None
316 2003-08-04T20:23 216.850  LLAMAICED                None 2003-08-04T22:20:00 2003-08-06T01:44:00                None
318 2003-08-17T14:21 229.598  LLAMAICEA 2003-08-17T13:40:00 2003-08-18T06:07:00 2003-08-19T04:35:00                None
318 2003-08-17T14:21 229.598  LLAMAICEB 2003-08-17T13:40:00 2003-08-18T06:07:00 2003-08-19T15:00:00                None
318 2003-08-17T14:21 229.598  LLAMAICEC 2003-08-17T13:40:00 2003-08-18T00:25:00 2003-08-19T04:35:00                None
318 2003-08-17T14:21 229.598  LLAMAICED 2003-08-17T13:40:00 2003-08-18T00:25:00 2003-08-19T15:00:00                None
320 2003-10-24T15:24 297.642  LLAMAICEA 2003-10-24T14:48:00 2003-10-24T21:00:00 2003-10-25T01:17:00                None
324 2003-10-29T06:11 302.258  LLAMAICEA 2003-10-29T06:11:00 2003-10-29T11:00:00 2003-10-30T03:00:00                None
324 2003-10-29T06:11 302.258  LLAMAICEC 2003-10-29T06:11:00 2003-10-29T08:34:00 2003-10-30T03:00:00                None
325 2003-10-30T16:19 303.680  LLAMAICEA                None 2003-10-30T16:19:00 2003-11-02T00:00:00                None
329 2003-11-20T08:35 324.358  LLAMAICEA 2003-11-20T08:35:00 2003-11-20T12:00:00 2003-11-21T01:40:00                None
329 2003-11-20T08:35 324.358  LLAMAICEB 2003-11-20T08:35:00 2003-11-20T12:00:00 2003-11-21T08:00:00                None
329 2003-11-20T08:35 324.358  LLAMAICEC                None 2003-11-20T08:35:00 2003-11-21T01:40:00                None
329 2003-11-20T08:35 324.358  LLAMAICED                None 2003-11-20T08:35:00 2003-11-21T08:00:00                None
330 2004-01-09T15:00   9.625  LLAMAICEA                None 2004-01-09T15:00:00 2004-01-11T05:00:00                None
331 2004-01-22T02:10  22.090  LLAMAICEA 2004-01-22T02:10:00 2004-01-22T08:00:00 2004-01-25T04:00:00                None
333 2004-04-03T09:55  94.413  LLAMAICEA 2004-04-03T09:55:00 2004-04-04T01:11:00 2004-04-05T14:47:00                None
333 2004-04-03T09:55  94.413  LLAMAICEB 2004-04-03T09:55:00 2004-04-04T01:11:00 2004-04-05T19:11:00                None
333 2004-04-03T09:55  94.413  LLAMAICEC 2004-04-03T09:55:00 2004-04-03T15:37:00 2004-04-05T14:47:00                None
333 2004-04-03T09:55  94.413  LLAMAICED 2004-04-03T09:55:00 2004-04-03T15:37:00 2004-04-05T19:11:00                None
336 2004-04-26T16:12 117.675  LLAMAICEA                None 2004-04-26T16:12:00 2004-04-27T20:15:00                None
337 2004-04-30T13:00 121.542  LLAMAICEA                None 2004-04-30T13:00:00 2004-05-03T02:18:00                None
