 85 1998-08-26T06:51      Wind Wind      -2.63       5.75       1.15      11.29     708.90  856285.56       6.18       2.10       2.29       8.60      -6.39      13.74     651.74  285631.23       4.03       0.39
 85 1998-08-26T06:51 LLAMAICEA  ACE       1.29       6.70      -1.16      12.02     736.43  472165.08       6.13       1.35       1.69       9.92      -8.97      14.39     611.75  120602.37       3.20       0.13
 85 1998-08-26T06:51 LLAMAICEA Wind       0.81       6.74      -0.95      12.35     732.57  685239.08       6.55       1.63       2.34       9.39      -9.16      14.32     611.98  165389.34       2.78       0.14
 85 1998-08-26T06:51 LLAMAICEB  ACE       1.29       6.70      -1.16      12.02     736.43  472165.08       6.13       1.35      -0.18       8.86      -6.58      13.38     601.32  167230.58       2.89       0.18
 85 1998-08-26T06:51 LLAMAICEB Wind       0.81       6.74      -0.95      12.35     732.57  685239.08       6.55       1.63       0.40       8.69      -7.29      13.43     598.35  241415.29       2.53       0.20
 85 1998-08-26T06:51 LLAMAICEC  ACE      -1.50       6.14       1.01      10.85     726.63  549730.07       5.94       1.75       3.51       9.20      -7.75      14.39     660.02  192558.99       4.30       0.30
 85 1998-08-26T06:51 LLAMAICEC Wind      -2.31       6.01       1.02      11.25     718.14  851730.58       6.02       2.07       3.98       9.00      -7.65      14.40     664.28  231310.32       4.46       0.35
 85 1998-08-26T06:51 LLAMAICED  ACE      -1.50       6.14       1.01      10.85     726.63  549730.07       5.94       1.75       1.85       8.58      -6.26      13.66     643.78  213336.40       3.87       0.31
 85 1998-08-26T06:51 LLAMAICED Wind      -2.31       6.01       1.02      11.25     718.14  851730.58       6.02       2.07       2.30       8.57      -6.58      13.75     645.12  273740.60       3.98       0.36
 86 1998-09-23T04:00    DREAMS  ACE       None       None       None       None       None       None       None       None      -4.15       3.03      -1.08       6.64     407.91   30218.54       8.35       1.42
 86 1998-09-23T04:00    DREAMS Wind       None       None       None       None       None       None       None       None      -3.77       3.13      -1.07       6.42     411.61   29721.52       6.73       1.23
 86 1998-09-23T04:00      Jian  ACE       None       None       None       None       None       None       None       None      -5.02       4.19      -0.18       7.04     425.02   36035.54       8.25       1.30
 86 1998-09-23T04:00      Jian Wind       None       None       None       None       None       None       None       None      -4.61       4.34      -0.07       6.78     427.46   35914.26       6.71       1.13
 86 1998-09-23T04:00        RC  ACE      -6.29       2.79       2.43       7.60     454.72  137033.20       8.03       1.60      -4.15       3.13      -0.98       6.70     410.00   32245.49       8.24       1.40
 86 1998-09-23T04:00        RC Wind      -4.96       3.50       3.04       7.52     448.09  127271.32       7.56       1.43      -3.77       3.17      -0.95       6.45     412.94   32319.99       6.70       1.23
 86 1998-09-23T04:00      Wind  ACE      -6.12       2.98       2.19       7.67     454.55  127318.62       7.86       1.50      -4.24       3.07      -1.07       6.67     409.18   30190.41       8.37       1.42
 86 1998-09-23T04:00      Wind Wind      -4.73       3.77       2.47       7.30     445.65  132670.47       7.13       1.49      -3.82       3.20      -1.01       6.45     413.20   30051.42       6.68       1.22
 86 1998-09-23T04:00 LLAMAICEA  ACE      -6.17       2.65       2.48       7.56     451.42  131975.85       8.00       1.58      -5.20       4.43      -0.00       7.11     427.42   36840.32       8.20       1.27
 86 1998-09-23T04:00 LLAMAICEA Wind      -4.66       3.69       2.49       7.25     444.33  133106.46       7.21       1.52      -4.75       4.52       0.10       6.86     429.52   36470.24       6.69       1.09
 86 1998-09-23T04:00 LLAMAICEB  ACE      -6.17       2.65       2.48       7.56     451.42  131975.85       8.00       1.58      -4.20       3.12      -1.05       6.70     410.21   31944.75       8.28       1.41
 86 1998-09-23T04:00 LLAMAICEB Wind      -4.66       3.69       2.49       7.25     444.33  133106.46       7.21       1.52      -3.80       3.18      -1.00       6.46     413.16   32022.60       6.72       1.23
 86 1998-09-23T04:00 LLAMAICEC  ACE       None       None       None       None       None       None       None       None      -5.40       4.06       0.51       7.20     432.26   56370.00       8.17       1.33
 86 1998-09-23T04:00 LLAMAICEC Wind       None       None       None       None       None       None       None       None      -4.73       4.35       0.59       6.94     432.56   56495.60       6.79       1.18
 86 1998-09-23T04:00 LLAMAICED  ACE       None       None       None       None       None       None       None       None      -4.53       3.04      -0.47       6.84     416.94   48473.91       8.24       1.43
 86 1998-09-23T04:00 LLAMAICED Wind       None       None       None       None       None       None       None       None      -3.94       3.27      -0.43       6.59     418.30   48876.88       6.80       1.28
 87 1998-09-24T23:18    DREAMS  ACE      -2.41      14.26      -5.15      19.91     755.13  448307.39       8.16       0.47      -8.10       3.90       0.53      13.27     648.22   18896.65       2.99       0.13
 87 1998-09-24T23:18    DREAMS Wind      -1.99      14.45      -5.54      20.37     758.34  687459.91       9.84       0.82      -7.80       4.16       0.55      13.18     655.96   25918.68       3.85       0.17
 87 1998-09-24T23:18      Jian  ACE      -1.99      14.10      -5.74      19.81     754.25  462152.18       7.97       0.47      -9.11       5.08       1.67      14.10     664.58   14314.13       3.35       0.13
 87 1998-09-24T23:18      Jian Wind      -1.83      14.58      -5.70      20.65     758.22  712483.31       9.46       0.82      -8.73       5.41       1.72      13.94     672.86   22105.23       4.45       0.18
 87 1998-09-24T23:18   Lepping  ACE       None       None       None       None       None       None       None       None      -9.38       2.59       1.82      13.08     638.63   12713.30       3.26       0.14
 87 1998-09-24T23:18   Lepping Wind       None       None       None       None       None       None       None       None      -9.10       2.95       1.97      12.92     645.90   19696.27       4.24       0.19
 87 1998-09-24T23:18        RC  ACE      -1.46      13.40      -6.62      19.03     761.34  463591.35       7.35       0.48      -8.14       4.07       0.54      13.38     651.25   17667.90       3.07       0.13
 87 1998-09-24T23:18        RC Wind      -1.16      13.69      -6.86      19.72     765.10  703912.29       8.76       0.82      -7.82       4.32       0.59      13.26     659.17   25863.90       4.01       0.17
 87 1998-09-24T23:18      Wind  ACE      -2.36      14.37      -5.08      21.23     735.71  533457.70       8.49       0.50      -7.78       4.26       0.25      13.28     654.43   30326.14       3.18       0.15
 87 1998-09-24T23:18      Wind Wind      -2.12      14.64      -5.19      21.86     737.61  830270.60      10.58       0.96      -7.44       4.52       0.21      13.19     662.11   39668.35       3.99       0.18
 87 1998-09-24T23:18 LLAMAICEA  ACE      -2.41      14.26      -5.15      19.91     755.13  448307.39       8.16       0.47      -9.30       5.59       1.86      14.41     667.33   13196.78       3.31       0.12
 87 1998-09-24T23:18 LLAMAICEA Wind      -1.99      14.45      -5.54      20.37     758.34  687459.91       9.84       0.82      -8.93       5.99       1.91      14.26     676.16   21297.62       4.45       0.18
 87 1998-09-24T23:18 LLAMAICEB  ACE      -2.41      14.26      -5.15      19.91     755.13  448307.39       8.16       0.47      -8.10       3.90       0.53      13.27     648.22   18896.65       2.99       0.13
 87 1998-09-24T23:18 LLAMAICEB Wind      -1.99      14.45      -5.54      20.37     758.34  687459.91       9.84       0.82      -7.80       4.16       0.55      13.18     655.96   25918.68       3.85       0.17
 87 1998-09-24T23:18 LLAMAICEC  ACE      -6.51      19.05       4.35      24.85     664.85  517006.00      12.97       0.65      -8.00       6.60       0.19      14.92     686.00   72538.27       3.71       0.16
 87 1998-09-24T23:18 LLAMAICEC Wind      -6.59      20.34       5.24      25.99     666.35 1146468.75      16.23       1.64      -7.58       6.89       0.10      14.82     694.44   92469.89       4.85       0.22
 87 1998-09-24T23:18 LLAMAICED  ACE      -6.51      19.05       4.35      24.85     664.85  517006.00      12.97       0.65      -7.17       4.95      -0.69      13.84     666.10   67631.01       3.37       0.16
 87 1998-09-24T23:18 LLAMAICED Wind      -6.59      20.34       5.24      25.99     666.35 1146468.75      16.23       1.64      -6.82       5.14      -0.79      13.78     673.74   84672.86       4.27       0.21
 88 1998-10-02T07:10      Jian  ACE       None       None       None       None       None       None       None       None       2.65      -0.96      -0.30       5.02     570.10  176151.71       3.76       2.27
 88 1998-10-02T07:10      Jian Wind       None       None       None       None       None       None       None       None       3.22      -1.08      -0.30       5.41     576.24  257382.90       3.46       2.09
 88 1998-10-02T07:10      Wind  ACE       None       None       None       None       None       None       None       None       1.20      -2.48      -1.40       6.48     649.90  369418.95       5.37       3.91
 88 1998-10-02T07:10      Wind Wind       None       None       None       None       None       None       None       None       2.07      -2.54      -1.21       6.89     656.17  631157.44       5.66       4.32
 89 1998-10-18T19:30    DREAMS  ACE      -1.46       4.25      -4.39      13.16     399.82   82085.64      49.06       5.60       4.00       7.35      -5.53      16.70     395.27   24049.53       8.92       0.44
 89 1998-10-18T19:30    DREAMS Wind      -0.67       4.17      -2.95      12.23     393.07   94034.51      49.14       5.31       4.30       6.48      -5.29      17.19     394.97   24046.38       7.47       0.24
 89 1998-10-18T19:30      Jian  ACE      -1.41       4.10      -4.57      13.29     400.10   81467.75      48.62       5.54       3.83       7.14      -5.35      16.31     395.50   24855.83       9.70       0.89
 89 1998-10-18T19:30      Jian Wind      -0.62       4.02      -3.14      12.36     393.26   93596.55      48.74       5.27       4.22       6.30      -5.01      16.75     395.34   25047.12       8.24       0.74
 89 1998-10-18T19:30   Lepping  ACE       None       None       None       None       None       None       None       None       6.10      -0.50     -19.44      20.86     406.18    7755.41       5.08       0.07
 89 1998-10-18T19:30   Lepping Wind       None       None       None       None       None       None       None       None       6.54      -2.34     -19.61      21.41     409.78   10557.24       3.99       0.05
 89 1998-10-18T19:30        RC  ACE      -1.90       4.88      -3.96      12.91     400.81   87268.55      51.29       5.78       4.05       7.05      -5.79      16.86     395.62   23889.17       8.85       0.43
 89 1998-10-18T19:30        RC Wind      -1.31       4.70      -2.42      12.16     394.38   97338.65      49.30       5.58       4.27       6.41      -5.38      17.18     395.38   24827.85       8.41       0.27
 89 1998-10-18T19:30      Wind  ACE      -1.55       4.43      -4.24      13.04     399.67   82777.33      49.50       5.65       3.99       7.26      -5.53      16.65     395.37   24157.62       9.04       0.58
 89 1998-10-18T19:30      Wind Wind      -0.71       4.23      -2.82      12.17     392.86   94005.11      49.40       5.36       4.30       6.41      -5.26      17.13     395.12   24429.00       7.63       0.26
 89 1998-10-18T19:30 LLAMAICEA  ACE      -1.55       4.43      -4.24      13.04     399.67   82777.33      49.50       5.65       4.01       7.28      -5.57      16.73     395.33   24010.54       8.91       0.44
 89 1998-10-18T19:30 LLAMAICEA Wind      -0.71       4.23      -2.82      12.17     392.86   94005.11      49.40       5.36       4.30       6.45      -5.33      17.19     395.03   24274.12       7.52       0.24
 90 1998-10-23T12:57    DREAMS  ACE      -1.14       7.29       1.33       9.63     576.91  327643.70       4.48       1.13       2.90       3.68      -0.18       5.64     487.95  127700.63       2.24       0.84
 90 1998-10-23T12:57    DREAMS Wind      -2.26       6.61       1.34       9.59     572.29  558764.07       4.26       1.40       3.51       3.63      -0.18       6.00     495.39  125938.70       1.81       0.54
 90 1998-10-23T12:57      Jian  ACE       None       None       None       None       None       None       None       None       1.78       4.56       0.16       6.70     510.31  175847.70       2.79       0.84
 90 1998-10-23T12:57      Jian Wind       None       None       None       None       None       None       None       None       1.96       4.37       0.28       6.85     514.68  232513.32       2.41       0.78
 90 1998-10-23T12:57        RC  ACE      -6.45       2.69       1.64       8.31     577.05  347149.62       7.27       2.41       2.43       5.01       0.21       6.70     509.62  171237.99       2.37       0.68
 90 1998-10-23T12:57        RC Wind      -6.41       1.97       1.57       7.81     533.82  331262.89       5.85       2.06       2.60       4.91       0.38       6.90     517.58  238755.39       2.06       0.66
 90 1998-10-23T12:57      Wind  ACE      -1.27       7.24       1.31       9.60     576.89  330723.70       4.55       1.17       2.84       3.65      -0.14       5.60     488.01  128423.63       2.26       0.97
 90 1998-10-23T12:57      Wind Wind      -2.38       6.57       1.43       9.61     571.91  558851.40       4.26       1.40       3.49       3.61      -0.20       5.97     495.19  125970.13       1.82       0.57
 90 1998-10-23T12:57 LLAMAICEA  ACE      -1.27       7.24       1.31       9.60     576.89  330723.70       4.55       1.17       2.91       3.70      -0.18       5.66     488.48  127929.29       2.25       0.84
 90 1998-10-23T12:57 LLAMAICEA Wind      -2.38       6.57       1.43       9.61     571.91  558851.40       4.26       1.40       3.51       3.66      -0.18       6.02     495.71  126577.48       1.81       0.54
 90 1998-10-23T12:57 LLAMAICEC  ACE      -4.47       5.70       1.73       9.34     592.99  365153.78       6.33       1.86       2.71       4.37      -0.02       6.23     498.55  151643.73       2.36       0.81
 90 1998-10-23T12:57 LLAMAICEC Wind      -5.21       4.31       2.02       9.54     570.83  414755.21       6.06       1.72       3.03       4.33      -0.03       6.52     506.36  203993.59       1.93       0.63
 91 1998-11-07T08:15      CDAW  ACE       2.05       7.15      -0.11       9.76     506.67  141230.71      12.90       1.91       4.76      10.58      -9.41      15.36     470.91   12376.11       7.59       0.20
 91 1998-11-07T08:15      CDAW Wind       1.86       6.69      -0.06       9.73     506.43  173277.17      11.86       2.05       3.78      10.46      -7.97      14.53     473.33   24862.20       9.14       0.34
 91 1998-11-07T08:15    DREAMS  ACE       1.91       7.28      -0.13       9.86     505.05  139475.76      12.88       1.87       2.54      19.21       2.38      24.59     550.29   76529.42       9.47       0.14
 91 1998-11-07T08:15    DREAMS Wind       1.75       6.66       0.02       9.68     503.59  169420.82      11.78       2.02       2.56      18.75       1.10      23.87     551.11   80542.19       8.21       0.15
 91 1998-11-07T08:15      Jian  ACE       None       None       None       None       None       None       None       None       0.30       4.17       1.13      15.39     474.52   43622.75      10.58       2.79
 91 1998-11-07T08:15      Jian Wind       None       None       None       None       None       None       None       None       0.43       4.59       1.11      15.38     478.78   46160.13       9.30       0.74
 91 1998-11-07T08:15        RC  ACE       2.17       7.17      -0.13       9.79     507.39  139882.83      12.93       1.90      -0.09      10.26       9.81      23.75     537.04   82042.67      15.12       0.25
 91 1998-11-07T08:15        RC Wind       1.97       6.70      -0.12       9.75     507.37  173442.73      11.90       2.06      -0.22      10.21       9.46      23.41     540.55   86689.97      13.49       0.25
 91 1998-11-07T08:15      Wind  ACE       None       None       None       None       None       None       None       None      -2.29       8.82      17.03      26.45     559.35  103725.23      18.23       0.28
 91 1998-11-07T08:15      Wind Wind       None       None       None       None       None       None       None       None      -2.21       9.36      16.27      26.58     565.58  108815.31      15.59       0.24
 91 1998-11-07T08:15 LLAMAICEA  ACE       2.19       7.29      -0.25       9.89     506.58  137144.46      12.94       1.87       4.56      12.44      -9.70      17.00     482.90   33241.25       6.62       0.16
 91 1998-11-07T08:15 LLAMAICEA Wind       2.00       6.79      -0.08       9.78     506.81  171427.75      11.96       2.03       3.79      11.09      -9.24      15.49     477.68   26143.29       6.67       0.20
 91 1998-11-07T08:15 LLAMAICEB  ACE       2.19       7.29      -0.25       9.89     506.58  137144.46      12.94       1.87       3.96      18.92      -3.82      23.03     533.17   79906.93       7.49       0.14
 91 1998-11-07T08:15 LLAMAICEB Wind       2.00       6.79      -0.08       9.78     506.81  171427.75      11.96       2.03       4.26      18.30      -5.61      21.98     531.61   80841.04       7.11       0.16
 92 1998-11-08T04:51    DREAMS  ACE      -0.68      10.39      14.73      25.26     548.18   91068.86      17.00       0.27       2.67      -1.53      -7.92      13.00     444.01   22277.47       8.46       0.35
 92 1998-11-08T04:51    DREAMS Wind      -0.63      10.73      14.42      25.31     554.51   96525.46      14.66       0.24       3.23      -0.68      -8.41      13.27     448.56   25027.32       7.28       0.28
 92 1998-11-08T04:51   Lepping  ACE       None       None       None       None       None       None       None       None       3.87       1.93      -7.40      15.00     453.17   24831.42       9.54       0.29
 92 1998-11-08T04:51   Lepping Wind       None       None       None       None       None       None       None       None       4.52       2.98      -7.64      15.27     458.72   27226.96       8.32       0.24
 92 1998-11-08T04:51        RC  ACE      -1.58       9.33      16.33      25.99     554.74   97440.51      17.87       0.28       0.59       0.37      -3.79       9.69     432.04   19710.49       7.99       6.09
 92 1998-11-08T04:51        RC Wind      -1.62       9.81      15.74      26.07     560.84  104524.89      15.65       0.25       0.66       0.94      -3.75       9.74     436.75   20986.44       7.04       1.80
 92 1998-11-08T04:51      Wind  ACE       None       None       None       None       None       None       None       None       3.33       0.69      -7.17      14.27     449.78   24156.36       9.09       0.30
 92 1998-11-08T04:51      Wind Wind       None       None       None       None       None       None       None       None       3.99       1.76      -7.41      14.59     454.71   25646.60       7.79       0.25
 92 1998-11-08T04:51 LLAMAICEA  ACE      -0.67      10.14      14.92      25.16     547.55   89611.94      17.08       0.27       3.41      -0.74      -9.63      14.16     445.24   23624.66       9.23       0.30
 92 1998-11-08T04:51 LLAMAICEA Wind      -0.69      10.61      14.75      25.28     553.93   95165.73      14.73       0.24       4.16       0.39     -10.50      14.40     450.51   26176.40       7.96       0.26
 92 1998-11-08T04:51 LLAMAICEB  ACE      -0.67      10.14      14.92      25.16     547.55   89611.94      17.08       0.27       2.67      -1.53      -7.92      13.00     444.01   22277.47       8.46       0.35
 92 1998-11-08T04:51 LLAMAICEB Wind      -0.69      10.61      14.75      25.28     553.93   95165.73      14.73       0.24       3.23      -0.68      -8.41      13.27     448.56   25027.32       7.28       0.28
 92 1998-11-08T04:51 LLAMAICEC  ACE      -2.17       8.74      17.07      26.33     558.09  101809.52      18.29       0.29       3.87       1.93      -7.40      15.00     453.17   24831.42       9.54       0.29
 92 1998-11-08T04:51 LLAMAICEC Wind      -2.21       9.36      16.36      26.43     564.32  107992.68      15.63       0.25       4.52       2.98      -7.64      15.27     458.72   27226.96       8.32       0.24
 92 1998-11-08T04:51 LLAMAICED  ACE      -2.17       8.74      17.07      26.33     558.09  101809.52      18.29       0.29       3.16       0.88      -6.23      13.88     451.02   23495.83       8.82       0.33
 92 1998-11-08T04:51 LLAMAICED Wind      -2.21       9.36      16.36      26.43     564.32  107992.68      15.63       0.25       3.67       1.69      -6.25      14.17     455.91   26084.88       7.68       0.27
 93 1998-11-13T02:00      CDAW  ACE       2.10      10.42       4.12      14.12     409.29   44966.34      30.64       1.33       2.37      -1.04     -12.97      17.95     383.08   33097.85      13.31       0.30
 93 1998-11-13T02:00      CDAW Wind       1.90       6.85      -1.35      13.41     407.59   50625.61      29.14       1.42      -2.26       8.82     -14.99      41.03     398.75   38160.76      19.65       0.22
 93 1998-11-13T02:00      Jian  ACE       None       None       None       None       None       None       None       None       2.95       0.47     -11.37      17.11     384.57   33493.64      14.81       0.42
 93 1998-11-13T02:00      Jian Wind       None       None       None       None       None       None       None       None      -1.41       9.52     -13.28      38.79     398.45   38417.19      20.39       0.39
 93 1998-11-13T02:00        RC  ACE       0.31       5.25      -9.69      11.30     412.08   46511.50      37.21       2.14       2.02      -0.39     -11.69      17.69     386.16   35576.94      15.88       0.41
 93 1998-11-13T02:00        RC Wind       2.56       2.87     -14.84      15.35     404.37   68235.45      19.72       0.69      -2.19       7.37     -13.36      37.16     399.96   38992.57      20.75       0.37
 93 1998-11-13T02:00 LLAMAICEA  ACE       2.35      11.22       6.01      14.47     409.03   45280.13      29.80       1.23       3.22      -0.39     -13.26      17.78     381.25   30529.59      12.39       0.26
 93 1998-11-13T02:00 LLAMAICEA Wind       1.84       7.27       0.37      13.15     408.04   47493.30      30.49       1.52      -2.26      11.54     -15.80      45.16     399.49   36066.11      19.62       0.17
 93 1998-11-13T02:00 LLAMAICEB  ACE       2.35      11.22       6.01      14.47     409.03   45280.13      29.80       1.23       2.37      -1.04     -12.97      17.95     383.08   33097.85      13.31       0.30
 93 1998-11-13T02:00 LLAMAICEB Wind       1.84       7.27       0.37      13.15     408.04   47493.30      30.49       1.52      -2.26       8.82     -14.99      41.03     398.75   38160.76      19.65       0.22
 94 1998-11-30T05:06    DREAMS  ACE       2.74      -2.19      -0.53      10.30     458.65   77031.80      21.22       3.80       5.20      -7.22      -1.81      12.04     448.85   91200.78      13.01       1.13
 94 1998-11-30T05:06    DREAMS Wind       1.59      -0.79      -3.11       9.64     447.69   84382.13      19.15       6.51       6.55      -9.34       0.06      12.53     448.25  111475.10      10.17       1.17
 94 1998-11-30T05:06      Jian  ACE       1.75      -0.34      -2.55       9.26     452.15   77078.68      21.87       4.08       3.20      -4.55      -1.01      10.78     453.33   67830.04      13.42       1.68
 94 1998-11-30T05:06      Jian Wind       1.48      -2.32      -3.96       8.55     427.64   66489.30      16.88       3.00       2.95      -3.78      -0.43      10.65     451.88   90570.46      11.94       6.51
 94 1998-11-30T05:06        RC  ACE       2.55      -3.55      -1.44      10.97     448.67   85257.64      16.54       2.64       2.68      -2.75       1.69       9.31     473.89   37839.06      13.05       1.34
 94 1998-11-30T05:06        RC Wind       3.08      -4.11      -1.42      11.01     445.03  102715.36      13.95       3.00       2.29      -2.29       0.72       8.95     466.73   47545.41      11.01      11.61
 94 1998-11-30T05:06 LLAMAICEA  ACE       2.74      -2.19      -0.53      10.30     458.65   77031.80      21.22       3.80       2.57      -3.63      -0.47      10.54     455.85   68910.48      13.83       1.74
 94 1998-11-30T05:06 LLAMAICEA Wind       1.59      -0.79      -3.11       9.64     447.69   84382.13      19.15       6.51       3.23      -4.37      -0.10      10.58     452.94   86047.68      11.34       5.44
 95 1998-12-26T09:56      Jian  ACE       None       None       None       None       None       None       None       None      -2.96       5.29       0.02       8.78     466.04   98445.66       9.97       1.25
 95 1998-12-26T09:56      Jian Wind       None       None       None       None       None       None       None       None      -3.23       4.64       0.63       8.77     468.92  120237.59       9.31       1.32
 96 1998-12-28T18:26      Jian  ACE      -5.77       7.00      -0.59      11.55     406.92   81286.90      12.79       1.15      -0.73      -4.21      -1.31       8.47     411.33   42028.00       9.49       1.11
 96 1998-12-28T18:26      Jian Wind      -4.83       6.79      -1.93      11.20     369.33   69785.15       8.93       0.92      -0.71      -4.07      -0.96       8.50     413.19  100615.55       7.88      11.43
 96 1998-12-28T18:26        RC  ACE      -5.69       4.87      -2.62      10.05     409.19   73694.35      10.84       1.11       1.15      -6.95       0.23       8.19     410.80   32697.53       9.69       1.35
 96 1998-12-28T18:26        RC Wind      -5.39       4.74      -3.44      10.00     392.10   69323.79       8.41       0.90       1.20      -6.75       0.68       8.37     413.96  110731.74       7.80      15.32
 97 1999-01-04T04:08    DREAMS  ACE       None       None       None       None       None       None       None       None       0.72       6.61      -3.43       8.32     337.69   18302.45       8.75       0.87
 97 1999-01-04T04:08    DREAMS Wind       None       None       None       None       None       None       None       None       0.87       6.43      -3.99       8.17     340.60   14632.04       7.31       0.71
 97 1999-01-04T04:08        RC  ACE      -0.13       6.83      -3.65       7.85     358.68   20904.24       9.20       0.95       0.87       7.17      -3.24       8.39     338.48   15197.57       8.77       0.82
 97 1999-01-04T04:08        RC Wind       0.10       6.00      -3.34       7.06     356.19   32662.34       7.43       1.02       1.04       6.69      -3.70       8.07     341.47   14436.97       7.49       0.74
 98 1999-01-13T16:05        RC  ACE       4.28      -7.35       0.36      12.77     401.32   62335.12      20.26       1.07      -1.48      10.05     -10.45      17.88     420.55   48635.52      24.29       0.55
 98 1999-01-13T16:05        RC Wind       2.60      -6.81      -3.46      12.34     396.01   57808.74      20.31       1.09      -1.14       5.66     -10.18      17.58     554.77  471449.84      28.18      22.16
 98 1999-01-13T16:05 LLAMAICEA  ACE       None       None       None       None       None       None       None       None      -1.37      10.61      -9.64      17.99     421.05   51347.02      24.77       0.56
 98 1999-01-13T16:05 LLAMAICEA Wind       None       None       None       None       None       None       None       None      -1.92       8.03     -13.58      17.83     587.44  549628.04      29.88      26.08
 99 1999-01-22T20:24    DREAMS  ACE      -4.02      13.14       7.15      17.37     624.87  366880.58       5.05       0.34      -1.03      11.99       4.72      13.82     582.82  168641.15       6.38       0.41
 99 1999-01-22T20:24    DREAMS Wind      -4.06      13.65       5.56      17.51     636.22  504752.01       5.22       0.45      -1.02      12.69       4.70      14.52     591.83  264267.38       4.41       0.29
 99 1999-01-22T20:24      Jian  ACE      -4.44      11.35       9.66      17.76     639.19  402471.28       4.97       0.35      -2.28      12.76       4.44      14.94     594.95  236230.00       6.05       0.41
 99 1999-01-22T20:24      Jian Wind      -4.92      12.44       5.93      17.22     628.78  487101.04       4.87       0.43      -2.19      12.93       4.50      15.38     605.99  347568.41       4.86       0.37
 99 1999-01-22T20:24        RC  ACE      -3.12      13.80       5.89      17.04     613.75  353179.47       4.28       0.30      -1.38       7.77       1.78      10.95     566.80   78508.45      11.68       1.06
 99 1999-01-22T20:24        RC Wind      -3.37      13.91       4.36      17.03     618.04  492600.87       4.25       0.38      -1.56       8.44       2.14      11.50     576.69  104036.93       8.37       0.77
 99 1999-01-22T20:24      Wind  ACE       None       None       None       None       None       None       None       None      -2.52      12.48       5.75      15.50     602.57  263306.41       5.84       0.39
 99 1999-01-22T20:24      Wind Wind       None       None       None       None       None       None       None       None      -2.55      13.12       5.06      15.93     613.38  380691.11       4.89       0.38
 99 1999-01-22T20:24 LLAMAICEA  ACE      -4.02      13.14       7.15      17.37     624.87  366880.58       5.05       0.34      -0.98       9.94       2.29      12.45     571.35  141682.30       9.15       0.81
 99 1999-01-22T20:24 LLAMAICEA Wind      -4.06      13.65       5.56      17.51     636.22  504752.01       5.22       0.45      -1.36      10.52       2.25      12.96     579.14  213439.01       6.60       0.61
100 1999-02-11T17:41      Wind  ACE       None       None       None       None       None       None       None       None      -3.52      11.81       3.43      19.39     450.14  133624.47      19.22       0.59
100 1999-02-11T17:41      Wind Wind       None       None       None       None       None       None       None       None      -1.38       8.22       4.74      18.95     442.81  154379.94      19.35       0.74
101 1999-02-13T19:00        RC  ACE       None       None       None       None       None       None       None       None      -1.21       7.36      -1.67       8.91     442.31   42832.73       7.27       0.67
101 1999-02-13T19:00        RC Wind       None       None       None       None       None       None       None       None      -1.23       6.80      -1.59       8.28     445.49   44373.50       5.55       0.60
102 1999-02-16T15:40        RC  ACE       None       None       None       None       None       None       None       None      -0.18       5.08      -1.33       6.92     465.12   46524.97       6.01       1.05
102 1999-02-16T15:40        RC Wind       None       None       None       None       None       None       None       None      -0.38       4.77      -0.82       6.56     467.93   58274.19       4.60       0.94
102 1999-02-16T15:40 LLAMAICEA  ACE       None       None       None       None       None       None       None       None      -0.22       4.49      -0.12       5.86     459.10   42740.76       4.99       1.13
102 1999-02-16T15:40 LLAMAICEA Wind       None       None       None       None       None       None       None       None      -0.68       3.82       0.43       5.33     460.53   56112.96       3.52       1.03
102 1999-02-16T15:40 LLAMAICEB  ACE       None       None       None       None       None       None       None       None      -0.11       5.19      -1.19       6.88     463.73   43569.91       5.90       1.04
102 1999-02-16T15:40 LLAMAICEB Wind       None       None       None       None       None       None       None       None      -0.34       4.65      -0.71       6.45     466.37   53683.81       4.49       0.94
103 1999-02-17T07:09    DREAMS  ACE      -0.59       6.70      -6.73      10.70     488.39   79945.89      10.53       0.88      -1.55       9.60      -6.51      14.80     498.35  200766.01       6.23       0.58
103 1999-02-17T07:09    DREAMS Wind       0.48       7.94      -6.42      11.49     493.89   72367.21       9.31       0.64      -1.76       8.97      -6.71      13.98     489.80  266475.44       5.39       0.74
103 1999-02-17T07:09        RC  ACE      -1.16       6.90      -4.44       9.60     479.62  118332.53       9.17       1.08      -1.67       9.89      -8.27      15.85     500.71  207726.41       5.75       0.45
103 1999-02-17T07:09        RC Wind      -0.49       7.14      -4.48      10.04     485.38  151245.56       8.02       1.04      -2.00       9.44      -7.52      14.88     488.20  263898.88       5.13       0.58
103 1999-02-17T07:09 LLAMAICEA  ACE      -0.59       6.70      -6.73      10.70     488.39   79945.89      10.53       0.88      -4.03       6.11      -1.22       8.46     430.05  122209.93       5.37       0.81
103 1999-02-17T07:09 LLAMAICEA Wind       0.48       7.94      -6.42      11.49     493.89   72367.21       9.31       0.64      -3.89       5.14      -1.15       7.76     421.63  138192.11       4.75       0.94
103 1999-02-17T07:09 LLAMAICEB  ACE      -0.59       6.70      -6.73      10.70     488.39   79945.89      10.53       0.88      -2.87       8.99      -5.48      12.89     476.50  189307.15       5.73       0.64
103 1999-02-17T07:09 LLAMAICEB Wind       0.48       7.94      -6.42      11.49     493.89   72367.21       9.31       0.64      -3.18       8.36      -4.47      11.96     464.91  241366.35       5.34       0.82
